Item_ID,Client_ID,Company_Name,Billing_Email,Address,Description,Quantity,Rate,Status
LINE-10903,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",DevOps CI/CD Automation Architecture Engineering,27,240,Unbilled
LINE-10904,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Enterprise Cybersecurity Penetration Audit,34,225,Unbilled
LINE-10905,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Full-Stack Application Load Balancing Deployment,2,200,Unbilled
LINE-10906,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Microservices Network Mesh Configuration,31,265,Billed
LINE-10907,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",DevOps CI/CD Automation Architecture Engineering,16,205,Billed
LINE-10908,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Custom RESTful API Gateway Integration,26,140,Unbilled
LINE-10909,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",DevOps CI/CD Automation Architecture Engineering,30,215,Billed
LINE-10910,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Cloud Infrastructure Architecture Review,39,160,Billed
LINE-10911,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Full-Stack Application Load Balancing Deployment,55,225,Billed
LINE-10912,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Predictive ML Model Compliance Validation,33,250,Unbilled
LINE-10913,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",DevOps CI/CD Automation Architecture Engineering,57,190,Billed
LINE-10914,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Corporate System Administration Workshop,54,70,Unbilled
LINE-10915,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Blockchain Ledger Reconciliation Compliance Consulting,6,300,Unbilled
LINE-10916,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Automated ETL Pipeline Monitoring Setup,12,160,Unbilled
LINE-10917,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",DevOps CI/CD Automation Architecture Engineering,19,170,Unbilled
LINE-10918,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Enterprise Cybersecurity Penetration Audit,30,225,Unbilled
LINE-10919,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Automated ETL Pipeline Monitoring Setup,39,175,Unbilled
LINE-10920,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",IT Infrastructure Disaster Recovery Simulation,38,240,Billed
LINE-10921,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Blockchain Ledger Reconciliation Compliance Consulting,23,300,Unbilled
LINE-10922,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Blockchain Ledger Reconciliation Compliance Consulting,26,300,Unbilled
LINE-10923,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",IT Infrastructure Disaster Recovery Simulation,41,255,Unbilled
LINE-10924,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Corporate System Administration Workshop,37,115,Unbilled
LINE-10925,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Enterprise Cybersecurity Penetration Audit,17,205,Unbilled
LINE-10926,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Blockchain Ledger Reconciliation Compliance Consulting,22,290,Unbilled
LINE-10927,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Legacy Software Refactoring & Debt Remediation,40,155,Billed
LINE-10928,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Predictive ML Model Compliance Validation,52,250,Unbilled
LINE-10929,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Custom RESTful API Gateway Integration,60,165,Unbilled
LINE-10930,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Big Data Warehouse Schema Warehousing,38,185,Unbilled
LINE-10931,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Legacy Software Refactoring & Debt Remediation,60,110,Unbilled
LINE-10932,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Database Optimization & Performance Tuning,31,165,Unbilled
LINE-10933,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",UI/UX Design Framework Component Library,48,125,Unbilled
LINE-10934,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Enterprise Cybersecurity Penetration Audit,11,235,Unbilled
LINE-10935,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Predictive ML Model Compliance Validation,36,285,Unbilled
LINE-10936,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Automated ETL Pipeline Monitoring Setup,15,160,Unbilled
LINE-10937,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Cloud Infrastructure Architecture Review,13,130,Unbilled
LINE-10938,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Predictive ML Model Compliance Validation,11,310,Unbilled
LINE-10939,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Full-Stack Application Load Balancing Deployment,9,215,Unbilled
LINE-10940,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Enterprise Cybersecurity Penetration Audit,21,225,Unbilled
LINE-10941,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Microservices Network Mesh Configuration,59,265,Unbilled
LINE-10942,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Blockchain Ledger Reconciliation Compliance Consulting,21,290,Unbilled
LINE-10943,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",UI/UX Design Framework Component Library,9,120,Unbilled
LINE-10944,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Automated ETL Pipeline Monitoring Setup,7,160,Billed
LINE-10945,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",UI/UX Design Framework Component Library,29,125,Unbilled
LINE-10946,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Automated ETL Pipeline Monitoring Setup,49,175,Unbilled
LINE-10947,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,UI/UX Design Framework Component Library,6,160,Billed
LINE-10948,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Custom RESTful API Gateway Integration,56,140,Billed
LINE-10949,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Microservices Network Mesh Configuration,32,195,Unbilled
LINE-10950,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Blockchain Ledger Reconciliation Compliance Consulting,14,325,Billed
LINE-10951,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Full-Stack Application Load Balancing Deployment,16,210,Unbilled
LINE-10952,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",IT Infrastructure Disaster Recovery Simulation,25,250,Unbilled
LINE-10953,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Microservices Network Mesh Configuration,57,240,Billed
LINE-10954,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Automated ETL Pipeline Monitoring Setup,9,185,Unbilled
LINE-10955,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Predictive ML Model Compliance Validation,58,275,Unbilled
LINE-10956,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",UI/UX Design Framework Component Library,31,125,Unbilled
LINE-10957,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Full-Stack Application Load Balancing Deployment,49,250,Unbilled
LINE-10958,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Big Data Warehouse Schema Warehousing,14,165,Unbilled
LINE-10959,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Corporate System Administration Workshop,59,90,Unbilled
LINE-10960,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Legacy Software Refactoring & Debt Remediation,42,180,Unbilled
LINE-10961,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Automated ETL Pipeline Monitoring Setup,13,160,Unbilled
LINE-10962,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",DevOps CI/CD Automation Architecture Engineering,37,215,Billed
LINE-10963,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Automated ETL Pipeline Monitoring Setup,29,170,Unbilled
LINE-10964,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Blockchain Ledger Reconciliation Compliance Consulting,56,280,Unbilled
LINE-10965,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Corporate System Administration Workshop,18,80,Unbilled
LINE-10966,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Full-Stack Application Load Balancing Deployment,38,225,Billed
LINE-10967,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Automated ETL Pipeline Monitoring Setup,5,210,Unbilled
LINE-10968,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Microservices Network Mesh Configuration,52,215,Billed
LINE-10969,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Database Optimization & Performance Tuning,33,225,Unbilled
LINE-10970,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",DevOps CI/CD Automation Architecture Engineering,43,205,Unbilled
LINE-10971,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Enterprise Cybersecurity Penetration Audit,39,240,Billed
LINE-10972,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Corporate System Administration Workshop,54,105,Unbilled
LINE-10973,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Database Optimization & Performance Tuning,35,155,Unbilled
LINE-10974,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",IT Infrastructure Disaster Recovery Simulation,25,290,Unbilled
LINE-10975,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Predictive ML Model Compliance Validation,55,250,Billed
LINE-10976,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Legacy Software Refactoring & Debt Remediation,34,130,Unbilled
LINE-10977,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Full-Stack Application Load Balancing Deployment,49,200,Unbilled
LINE-10978,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Corporate System Administration Workshop,22,90,Billed
LINE-10979,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",UI/UX Design Framework Component Library,18,110,Unbilled
LINE-10980,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Custom RESTful API Gateway Integration,37,140,Unbilled
LINE-10981,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Predictive ML Model Compliance Validation,17,310,Billed
LINE-10982,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",UI/UX Design Framework Component Library,26,90,Unbilled
LINE-10983,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",DevOps CI/CD Automation Architecture Engineering,55,180,Unbilled
LINE-10984,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Legacy Software Refactoring & Debt Remediation,22,120,Unbilled
LINE-10985,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Blockchain Ledger Reconciliation Compliance Consulting,20,350,Billed
LINE-10986,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Database Optimization & Performance Tuning,59,175,Unbilled
LINE-10987,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Microservices Network Mesh Configuration,48,265,Unbilled
LINE-10988,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Blockchain Ledger Reconciliation Compliance Consulting,27,350,Unbilled
LINE-10989,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Microservices Network Mesh Configuration,34,215,Unbilled
LINE-10990,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Custom RESTful API Gateway Integration,23,140,Unbilled
LINE-10991,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Predictive ML Model Compliance Validation,35,275,Billed
LINE-10992,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Cloud Infrastructure Architecture Review,24,165,Unbilled
LINE-10993,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Full-Stack Application Load Balancing Deployment,51,215,Unbilled
LINE-10994,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",UI/UX Design Framework Component Library,41,120,Billed
LINE-10995,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Cloud Infrastructure Architecture Review,11,165,Billed
LINE-10996,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",DevOps CI/CD Automation Architecture Engineering,9,170,Billed
LINE-10997,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Enterprise Cybersecurity Penetration Audit,50,250,Billed
LINE-10998,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Big Data Warehouse Schema Warehousing,23,165,Unbilled
LINE-10999,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Microservices Network Mesh Configuration,3,240,Unbilled
LINE-11000,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Enterprise Cybersecurity Penetration Audit,37,205,Unbilled
LINE-11001,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",UI/UX Design Framework Component Library,5,120,Unbilled
LINE-11002,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",DevOps CI/CD Automation Architecture Engineering,26,200,Unbilled
LINE-11003,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Legacy Software Refactoring & Debt Remediation,48,180,Unbilled
LINE-11004,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Full-Stack Application Load Balancing Deployment,4,215,Unbilled
LINE-11005,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Cloud Infrastructure Architecture Review,41,130,Unbilled
LINE-11006,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Full-Stack Application Load Balancing Deployment,52,180,Unbilled
LINE-11007,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Custom RESTful API Gateway Integration,9,140,Unbilled
LINE-11008,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Automated ETL Pipeline Monitoring Setup,18,170,Billed
LINE-11009,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Database Optimization & Performance Tuning,19,185,Unbilled
LINE-11010,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Predictive ML Model Compliance Validation,41,270,Unbilled
LINE-11011,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",DevOps CI/CD Automation Architecture Engineering,18,180,Unbilled
LINE-11012,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Enterprise Cybersecurity Penetration Audit,47,205,Unbilled
LINE-11013,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Blockchain Ledger Reconciliation Compliance Consulting,23,325,Billed
LINE-11014,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Predictive ML Model Compliance Validation,24,240,Unbilled
LINE-11015,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Microservices Network Mesh Configuration,20,240,Billed
LINE-11016,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Corporate System Administration Workshop,20,90,Unbilled
LINE-11017,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Corporate System Administration Workshop,48,80,Unbilled
LINE-11018,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Database Optimization & Performance Tuning,16,175,Unbilled
LINE-11019,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",IT Infrastructure Disaster Recovery Simulation,9,290,Unbilled
LINE-11020,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Corporate System Administration Workshop,21,105,Unbilled
LINE-11021,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Blockchain Ledger Reconciliation Compliance Consulting,59,300,Unbilled
LINE-11022,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Enterprise Cybersecurity Penetration Audit,43,240,Unbilled
LINE-11023,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Legacy Software Refactoring & Debt Remediation,6,180,Unbilled
